seed,tol,policy,initial_belief,final_error,tail_error_mean,tail_coverage_mean,reference_rejected_total
14,0.25,reference_only,0.0873899881955795,0.0,0.0,0.5,0
14,1.0,gated,0.0873899881955795,0.0,0.22815250295110512,1.0,0
14,1.0,accept_all,0.0873899881955795,0.0,0.22815250295110512,1.0,0
14,1.0,reference_only,0.0873899881955795,0.0,0.0,0.5,0
15,0.0,gated,0.38783474954324304,0.612165250456757,0.612165250456757,0.5,80
15,0.0,accept_all,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,0.0,reference_only,0.38783474954324304,0.0,0.0,0.5,0
15,0.01,gated,0.38783474954324304,0.612165250456757,0.612165250456757,0.5,80
15,0.01,accept_all,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,0.01,reference_only,0.38783474954324304,0.0,0.0,0.5,0
15,0.024,gated,0.38783474954324304,0.612165250456757,0.612165250456757,0.5,80
15,0.024,accept_all,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,0.024,reference_only,0.38783474954324304,0.0,0.0,0.5,0
15,0.026,gated,0.38783474954324304,0.612165250456757,0.612165250456757,0.5,80
15,0.026,accept_all,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,0.026,reference_only,0.38783474954324304,0.0,0.0,0.5,0
15,0.05,gated,0.38783474954324304,0.612165250456757,0.612165250456757,0.5,80
15,0.05,accept_all,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,0.05,reference_only,0.38783474954324304,0.0,0.0,0.5,0
15,0.11,gated,0.38783474954324304,0.612165250456757,0.612165250456757,0.5,80
15,0.11,accept_all,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,0.11,reference_only,0.38783474954324304,0.0,0.0,0.5,0
15,0.25,gated,0.38783474954324304,0.612165250456757,0.612165250456757,0.5,80
15,0.25,accept_all,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,0.25,reference_only,0.38783474954324304,0.0,0.0,0.5,0
15,1.0,gated,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,1.0,accept_all,0.38783474954324304,0.612165250456757,0.24486610018270277,1.0,0
15,1.0,reference_only,0.38783474954324304,0.0,0.0,0.5,0
16,0.0,gated,0.17653297121992634,0.8234670287800736,0.8234670287800736,0.5,80
16,0.0,accept_all,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,0.0,reference_only,0.17653297121992634,0.0,0.0,0.5,0
16,0.01,gated,0.17653297121992634,0.8234670287800736,0.8234670287800736,0.5,80
16,0.01,accept_all,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,0.01,reference_only,0.17653297121992634,0.0,0.0,0.5,0
16,0.024,gated,0.17653297121992634,0.8234670287800736,0.8234670287800736,0.5,80
16,0.024,accept_all,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,0.024,reference_only,0.17653297121992634,0.0,0.0,0.5,0
16,0.026,gated,0.17653297121992634,0.8234670287800736,0.8234670287800736,0.5,80
16,0.026,accept_all,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,0.026,reference_only,0.17653297121992634,0.0,0.0,0.5,0
16,0.05,gated,0.17653297121992634,0.8234670287800736,0.8234670287800736,0.5,80
16,0.05,accept_all,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,0.05,reference_only,0.17653297121992634,0.0,0.0,0.5,0
16,0.11,gated,0.17653297121992634,0.8234670287800736,0.8234670287800736,0.5,80
16,0.11,accept_all,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,0.11,reference_only,0.17653297121992634,0.0,0.0,0.5,0
16,0.25,gated,0.17653297121992634,0.8234670287800736,0.8234670287800736,0.5,80
16,0.25,accept_all,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,0.25,reference_only,0.17653297121992634,0.0,0.0,0.5,0
16,1.0,gated,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,1.0,accept_all,0.17653297121992634,0.0,0.4940802172680442,1.0,0
16,1.0,reference_only,0.17653297121992634,0.0,0.0,0.5,0
17,0.0,gated,0.23269436839937263,0.7673056316006274,0.7673056316006274,0.5,80
17,0.0,accept_all,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,0.0,reference_only,0.23269436839937263,0.0,0.0,0.5,0
17,0.01,gated,0.23269436839937263,0.7673056316006274,0.7673056316006274,0.5,80
17,0.01,accept_all,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,0.01,reference_only,0.23269436839937263,0.0,0.0,0.5,0
17,0.024,gated,0.23269436839937263,0.7673056316006274,0.7673056316006274,0.5,80
17,0.024,accept_all,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,0.024,reference_only,0.23269436839937263,0.0,0.0,0.5,0
17,0.026,gated,0.23269436839937263,0.7673056316006274,0.7673056316006274,0.5,80
17,0.026,accept_all,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,0.026,reference_only,0.23269436839937263,0.0,0.0,0.5,0
17,0.05,gated,0.23269436839937263,0.7673056316006274,0.7673056316006274,0.5,80
17,0.05,accept_all,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,0.05,reference_only,0.23269436839937263,0.0,0.0,0.5,0
17,0.11,gated,0.23269436839937263,0.7673056316006274,0.7673056316006274,0.5,80
17,0.11,accept_all,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,0.11,reference_only,0.23269436839937263,0.0,0.0,0.5,0
17,0.25,gated,0.23269436839937263,0.7673056316006274,0.7673056316006274,0.5,80
17,0.25,accept_all,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,0.25,reference_only,0.23269436839937263,0.0,0.0,0.5,0
17,1.0,gated,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,1.0,accept_all,0.23269436839937263,0.0,0.3452875342202823,1.0,0
17,1.0,reference_only,0.23269436839937263,0.0,0.0,0.5,0
18,0.0,gated,0.11344270216662748,0.8865572978333726,0.8865572978333726,0.5,80
18,0.0,accept_all,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,0.0,reference_only,0.11344270216662748,0.0,0.0,0.5,0
18,0.01,gated,0.11344270216662748,0.8865572978333726,0.8865572978333726,0.5,80
18,0.01,accept_all,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,0.01,reference_only,0.11344270216662748,0.0,0.0,0.5,0
18,0.024,gated,0.11344270216662748,0.8865572978333726,0.8865572978333726,0.5,80
18,0.024,accept_all,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,0.024,reference_only,0.11344270216662748,0.0,0.0,0.5,0
18,0.026,gated,0.11344270216662748,0.8865572978333726,0.8865572978333726,0.5,80
18,0.026,accept_all,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,0.026,reference_only,0.11344270216662748,0.0,0.0,0.5,0
18,0.05,gated,0.11344270216662748,0.8865572978333726,0.8865572978333726,0.5,80
18,0.05,accept_all,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,0.05,reference_only,0.11344270216662748,0.0,0.0,0.5,0
18,0.11,gated,0.11344270216662748,0.8865572978333726,0.8865572978333726,0.5,80
18,0.11,accept_all,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,0.11,reference_only,0.11344270216662748,0.0,0.0,0.5,0
18,0.25,gated,0.11344270216662748,0.8865572978333726,0.8865572978333726,0.5,80
18,0.25,accept_all,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,0.25,reference_only,0.11344270216662748,0.0,0.0,0.5,0
18,1.0,gated,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,1.0,accept_all,0.11344270216662748,0.0,0.35462291913334903,1.0,0
18,1.0,reference_only,0.11344270216662748,0.0,0.0,0.5,0
19,0.0,gated,0.28699403938009466,0.7130059606199053,0.7130059606199053,0.5,80
19,0.0,accept_all,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,0.0,reference_only,0.28699403938009466,0.0,0.0,0.5,0
19,0.01,gated,0.28699403938009466,0.7130059606199053,0.7130059606199053,0.5,80
19,0.01,accept_all,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,0.01,reference_only,0.28699403938009466,0.0,0.0,0.5,0
19,0.024,gated,0.28699403938009466,0.7130059606199053,0.7130059606199053,0.5,80
19,0.024,accept_all,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,0.024,reference_only,0.28699403938009466,0.0,0.0,0.5,0
19,0.026,gated,0.28699403938009466,0.7130059606199053,0.7130059606199053,0.5,80
19,0.026,accept_all,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,0.026,reference_only,0.28699403938009466,0.0,0.0,0.5,0
19,0.05,gated,0.28699403938009466,0.7130059606199053,0.7130059606199053,0.5,80
19,0.05,accept_all,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,0.05,reference_only,0.28699403938009466,0.0,0.0,0.5,0
19,0.11,gated,0.28699403938009466,0.7130059606199053,0.7130059606199053,0.5,80
19,0.11,accept_all,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,0.11,reference_only,0.28699403938009466,0.0,0.0,0.5,0
19,0.25,gated,0.28699403938009466,0.7130059606199053,0.7130059606199053,0.5,80
19,0.25,accept_all,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,0.25,reference_only,0.28699403938009466,0.0,0.0,0.5,0
19,1.0,gated,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,1.0,accept_all,0.28699403938009466,0.7130059606199053,0.24955208621696684,1.0,0
19,1.0,reference_only,0.28699403938009466,0.0,0.0,0.5,0
20,0.0,gated,0.36697388666108227,0.6330261133389177,0.6330261133389177,0.5,80
20,0.0,accept_all,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,0.0,reference_only,0.36697388666108227,0.0,0.0,0.5,0
20,0.01,gated,0.36697388666108227,0.6330261133389177,0.6330261133389177,0.5,80
20,0.01,accept_all,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,0.01,reference_only,0.36697388666108227,0.0,0.0,0.5,0
20,0.024,gated,0.36697388666108227,0.6330261133389177,0.6330261133389177,0.5,80
20,0.024,accept_all,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,0.024,reference_only,0.36697388666108227,0.0,0.0,0.5,0
20,0.026,gated,0.36697388666108227,0.6330261133389177,0.6330261133389177,0.5,80
20,0.026,accept_all,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,0.026,reference_only,0.36697388666108227,0.0,0.0,0.5,0
20,0.05,gated,0.36697388666108227,0.6330261133389177,0.6330261133389177,0.5,80
20,0.05,accept_all,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,0.05,reference_only,0.36697388666108227,0.0,0.0,0.5,0
20,0.11,gated,0.36697388666108227,0.6330261133389177,0.6330261133389177,0.5,80
20,0.11,accept_all,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,0.11,reference_only,0.36697388666108227,0.0,0.0,0.5,0
20,0.25,gated,0.36697388666108227,0.6330261133389177,0.6330261133389177,0.5,80
20,0.25,accept_all,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,0.25,reference_only,0.36697388666108227,0.0,0.0,0.5,0
20,1.0,gated,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,1.0,accept_all,0.36697388666108227,0.6330261133389177,0.41146697367029644,1.0,0
20,1.0,reference_only,0.36697388666108227,0.0,0.0,0.5,0
21,0.0,gated,0.1077323179416193,0.8922676820583807,0.8922676820583806,0.5,80
21,0.0,accept_all,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,0.0,reference_only,0.1077323179416193,0.0,0.0,0.5,0
21,0.01,gated,0.1077323179416193,0.8922676820583807,0.8922676820583806,0.5,80
21,0.01,accept_all,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,0.01,reference_only,0.1077323179416193,0.0,0.0,0.5,0
21,0.024,gated,0.1077323179416193,0.8922676820583807,0.8922676820583806,0.5,80
21,0.024,accept_all,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,0.024,reference_only,0.1077323179416193,0.0,0.0,0.5,0
21,0.026,gated,0.1077323179416193,0.8922676820583807,0.8922676820583806,0.5,80
21,0.026,accept_all,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,0.026,reference_only,0.1077323179416193,0.0,0.0,0.5,0
21,0.05,gated,0.1077323179416193,0.8922676820583807,0.8922676820583806,0.5,80
21,0.05,accept_all,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,0.05,reference_only,0.1077323179416193,0.0,0.0,0.5,0
21,0.11,gated,0.1077323179416193,0.8922676820583807,0.8922676820583806,0.5,80
21,0.11,accept_all,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,0.11,reference_only,0.1077323179416193,0.0,0.0,0.5,0
21,0.25,gated,0.1077323179416193,0.8922676820583807,0.8922676820583806,0.5,80
21,0.25,accept_all,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,0.25,reference_only,0.1077323179416193,0.0,0.0,0.5,0
21,1.0,gated,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,1.0,accept_all,0.1077323179416193,0.0,0.5353606092350284,1.0,0
21,1.0,reference_only,0.1077323179416193,0.0,0.0,0.5,0
22,0.0,gated,0.3853732829360455,0.6146267170639546,0.6146267170639546,0.5,80
22,0.0,accept_all,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,0.0,reference_only,0.3853732829360455,0.0,0.0,0.5,0
22,0.01,gated,0.3853732829360455,0.6146267170639546,0.6146267170639546,0.5,80
22,0.01,accept_all,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,0.01,reference_only,0.3853732829360455,0.0,0.0,0.5,0
22,0.024,gated,0.3853732829360455,0.6146267170639546,0.6146267170639546,0.5,80
22,0.024,accept_all,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,0.024,reference_only,0.3853732829360455,0.0,0.0,0.5,0
22,0.026,gated,0.3853732829360455,0.6146267170639546,0.6146267170639546,0.5,80
22,0.026,accept_all,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,0.026,reference_only,0.3853732829360455,0.0,0.0,0.5,0
22,0.05,gated,0.3853732829360455,0.6146267170639546,0.6146267170639546,0.5,80
22,0.05,accept_all,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,0.05,reference_only,0.3853732829360455,0.0,0.0,0.5,0
22,0.11,gated,0.3853732829360455,0.6146267170639546,0.6146267170639546,0.5,80
22,0.11,accept_all,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,0.11,reference_only,0.3853732829360455,0.0,0.0,0.5,0
22,0.25,gated,0.3853732829360455,0.6146267170639546,0.6146267170639546,0.5,80
22,0.25,accept_all,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,0.25,reference_only,0.3853732829360455,0.0,0.0,0.5,0
22,1.0,gated,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,1.0,accept_all,0.3853732829360455,0.6146267170639546,0.39950736609157045,1.0,0
22,1.0,reference_only,0.3853732829360455,0.0,0.0,0.5,0
23,0.0,gated,0.37370283806908083,0.6262971619309192,0.6262971619309192,0.5,80
23,0.0,accept_all,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,0.0,reference_only,0.37370283806908083,0.0,0.0,0.5,0
23,0.01,gated,0.37370283806908083,0.6262971619309192,0.6262971619309192,0.5,80
23,0.01,accept_all,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,0.01,reference_only,0.37370283806908083,0.0,0.0,0.5,0
23,0.024,gated,0.37370283806908083,0.6262971619309192,0.6262971619309192,0.5,80
23,0.024,accept_all,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,0.024,reference_only,0.37370283806908083,0.0,0.0,0.5,0
23,0.026,gated,0.37370283806908083,0.6262971619309192,0.6262971619309192,0.5,80
23,0.026,accept_all,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,0.026,reference_only,0.37370283806908083,0.0,0.0,0.5,0
23,0.05,gated,0.37370283806908083,0.6262971619309192,0.6262971619309192,0.5,80
23,0.05,accept_all,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,0.05,reference_only,0.37370283806908083,0.0,0.0,0.5,0
23,0.11,gated,0.37370283806908083,0.6262971619309192,0.6262971619309192,0.5,80
23,0.11,accept_all,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,0.11,reference_only,0.37370283806908083,0.0,0.0,0.5,0
23,0.25,gated,0.37370283806908083,0.6262971619309192,0.6262971619309192,0.5,80
23,0.25,accept_all,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,0.25,reference_only,0.37370283806908083,0.0,0.0,0.5,0
23,1.0,gated,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,1.0,accept_all,0.37370283806908083,0.6262971619309192,0.4070931552550975,1.0,0
23,1.0,reference_only,0.37370283806908083,0.0,0.0,0.5,0
24,0.0,gated,0.2993200457394215,0.7006799542605785,0.7006799542605785,0.5,80
24,0.0,accept_all,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,0.0,reference_only,0.2993200457394215,0.0,0.0,0.5,0
24,0.01,gated,0.2993200457394215,0.7006799542605785,0.7006799542605785,0.5,80
24,0.01,accept_all,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,0.01,reference_only,0.2993200457394215,0.0,0.0,0.5,0
24,0.024,gated,0.2993200457394215,0.7006799542605785,0.7006799542605785,0.5,80
24,0.024,accept_all,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,0.024,reference_only,0.2993200457394215,0.0,0.0,0.5,0
24,0.026,gated,0.2993200457394215,0.7006799542605785,0.7006799542605785,0.5,80
24,0.026,accept_all,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,0.026,reference_only,0.2993200457394215,0.0,0.0,0.5,0
24,0.05,gated,0.2993200457394215,0.7006799542605785,0.7006799542605785,0.5,80
24,0.05,accept_all,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,0.05,reference_only,0.2993200457394215,0.0,0.0,0.5,0
24,0.11,gated,0.2993200457394215,0.7006799542605785,0.7006799542605785,0.5,80
24,0.11,accept_all,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,0.11,reference_only,0.2993200457394215,0.0,0.0,0.5,0
24,0.25,gated,0.2993200457394215,0.7006799542605785,0.7006799542605785,0.5,80
24,0.25,accept_all,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,0.25,reference_only,0.2993200457394215,0.0,0.0,0.5,0
24,1.0,gated,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,1.0,accept_all,0.2993200457394215,0.0,0.2802719817042314,1.0,0
24,1.0,reference_only,0.2993200457394215,0.0,0.0,0.5,0
25,0.0,gated,0.18193680583663513,0.8180631941633649,0.8180631941633649,0.5,80
25,0.0,accept_all,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,0.0,reference_only,0.18193680583663513,0.0,0.0,0.5,0
25,0.01,gated,0.18193680583663513,0.8180631941633649,0.8180631941633649,0.5,80
25,0.01,accept_all,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,0.01,reference_only,0.18193680583663513,0.0,0.0,0.5,0
25,0.024,gated,0.18193680583663513,0.8180631941633649,0.8180631941633649,0.5,80
25,0.024,accept_all,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,0.024,reference_only,0.18193680583663513,0.0,0.0,0.5,0
25,0.026,gated,0.18193680583663513,0.8180631941633649,0.8180631941633649,0.5,80
25,0.026,accept_all,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,0.026,reference_only,0.18193680583663513,0.0,0.0,0.5,0
25,0.05,gated,0.18193680583663513,0.8180631941633649,0.8180631941633649,0.5,80
25,0.05,accept_all,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,0.05,reference_only,0.18193680583663513,0.0,0.0,0.5,0
25,0.11,gated,0.18193680583663513,0.8180631941633649,0.8180631941633649,0.5,80
25,0.11,accept_all,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,0.11,reference_only,0.18193680583663513,0.0,0.0,0.5,0
25,0.25,gated,0.18193680583663513,0.8180631941633649,0.8180631941633649,0.5,80
25,0.25,accept_all,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,0.25,reference_only,0.18193680583663513,0.0,0.0,0.5,0
25,1.0,gated,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,1.0,accept_all,0.18193680583663513,0.0,0.163612638832673,1.0,0
25,1.0,reference_only,0.18193680583663513,0.0,0.0,0.5,0
26,0.0,gated,0.31155194317814927,0.6884480568218507,0.6884480568218507,0.5,80
26,0.0,accept_all,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,0.0,reference_only,0.31155194317814927,0.0,0.0,0.5,0
26,0.01,gated,0.31155194317814927,0.6884480568218507,0.6884480568218507,0.5,80
26,0.01,accept_all,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,0.01,reference_only,0.31155194317814927,0.0,0.0,0.5,0
26,0.024,gated,0.31155194317814927,0.6884480568218507,0.6884480568218507,0.5,80
26,0.024,accept_all,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,0.024,reference_only,0.31155194317814927,0.0,0.0,0.5,0
26,0.026,gated,0.31155194317814927,0.6884480568218507,0.6884480568218507,0.5,80
26,0.026,accept_all,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,0.026,reference_only,0.31155194317814927,0.0,0.0,0.5,0
26,0.05,gated,0.31155194317814927,0.6884480568218507,0.6884480568218507,0.5,80
26,0.05,accept_all,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,0.05,reference_only,0.31155194317814927,0.0,0.0,0.5,0
26,0.11,gated,0.31155194317814927,0.6884480568218507,0.6884480568218507,0.5,80
26,0.11,accept_all,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,0.11,reference_only,0.31155194317814927,0.0,0.0,0.5,0
26,0.25,gated,0.31155194317814927,0.6884480568218507,0.6884480568218507,0.5,80
26,0.25,accept_all,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,0.25,reference_only,0.31155194317814927,0.0,0.0,0.5,0
26,1.0,gated,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,1.0,accept_all,0.31155194317814927,0.6884480568218507,0.41306883409311046,1.0,0
26,1.0,reference_only,0.31155194317814927,0.0,0.0,0.5,0
27,0.0,gated,0.2769740269926091,0.7230259730073909,0.7230259730073909,0.5,80
27,0.0,accept_all,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,0.0,reference_only,0.2769740269926091,0.0,0.0,0.5,0
27,0.01,gated,0.2769740269926091,0.7230259730073909,0.7230259730073909,0.5,80
27,0.01,accept_all,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,0.01,reference_only,0.2769740269926091,0.0,0.0,0.5,0
27,0.024,gated,0.2769740269926091,0.7230259730073909,0.7230259730073909,0.5,80
27,0.024,accept_all,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,0.024,reference_only,0.2769740269926091,0.0,0.0,0.5,0
27,0.026,gated,0.2769740269926091,0.7230259730073909,0.7230259730073909,0.5,80
27,0.026,accept_all,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,0.026,reference_only,0.2769740269926091,0.0,0.0,0.5,0
27,0.05,gated,0.2769740269926091,0.7230259730073909,0.7230259730073909,0.5,80
27,0.05,accept_all,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,0.05,reference_only,0.2769740269926091,0.0,0.0,0.5,0
27,0.11,gated,0.2769740269926091,0.7230259730073909,0.7230259730073909,0.5,80
27,0.11,accept_all,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,0.11,reference_only,0.2769740269926091,0.0,0.0,0.5,0
27,0.25,gated,0.2769740269926091,0.7230259730073909,0.7230259730073909,0.5,80
27,0.25,accept_all,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,0.25,reference_only,0.2769740269926091,0.0,0.0,0.5,0
27,1.0,gated,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,1.0,accept_all,0.2769740269926091,0.0,0.2530590905525868,1.0,0
27,1.0,reference_only,0.2769740269926091,0.0,0.0,0.5,0
28,0.0,gated,0.08953500956165707,0.910464990438343,0.9104649904383428,0.5,80
28,0.0,accept_all,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,0.0,reference_only,0.08953500956165707,0.0,0.0,0.5,0
28,0.01,gated,0.08953500956165707,0.910464990438343,0.9104649904383428,0.5,80
28,0.01,accept_all,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,0.01,reference_only,0.08953500956165707,0.0,0.0,0.5,0
28,0.024,gated,0.08953500956165707,0.910464990438343,0.9104649904383428,0.5,80
28,0.024,accept_all,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,0.024,reference_only,0.08953500956165707,0.0,0.0,0.5,0
28,0.026,gated,0.08953500956165707,0.910464990438343,0.9104649904383428,0.5,80
28,0.026,accept_all,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,0.026,reference_only,0.08953500956165707,0.0,0.0,0.5,0
28,0.05,gated,0.08953500956165707,0.910464990438343,0.9104649904383428,0.5,80
28,0.05,accept_all,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,0.05,reference_only,0.08953500956165707,0.0,0.0,0.5,0
28,0.11,gated,0.08953500956165707,0.910464990438343,0.9104649904383428,0.5,80
28,0.11,accept_all,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,0.11,reference_only,0.08953500956165707,0.0,0.0,0.5,0
28,0.25,gated,0.08953500956165707,0.910464990438343,0.9104649904383428,0.5,80
28,0.25,accept_all,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,0.25,reference_only,0.08953500956165707,0.0,0.0,0.5,0
28,1.0,gated,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,1.0,accept_all,0.08953500956165707,0.0,0.4097092456972543,1.0,0
28,1.0,reference_only,0.08953500956165707,0.0,0.0,0.5,0
29,0.0,gated,0.2418416688340947,0.7581583311659053,0.7581583311659053,0.5,80
29,0.0,accept_all,0.2418416688340947,0.7581583311659053,0.5686187483744289,1.0,0
29,0.0,reference_only,0.2418416688340947,0.0,0.0,0.5,0
29,0.01,gated,0.2418416688340947,0.7581583311659053,0.7581583311659053,0.5,80
29,0.01,accept_all,0.2418416688340947,0.7581583311659053,0.5686187483744289,1.0,0
29,0.01,reference_only,0.2418416688340947,0.0,0.0,0.5,0
29,0.024,gated,0.2418416688340947,0.7581583311659053,0.7581583311659053,0.5,80
29,0.024,accept_all,0.2418416688340947,0.7581583311659053,0.5686187483744289,1.0,0
29,0.024,reference_only,0.2418416688340947,0.0,0.0,0.5,0
29,0.026,gated,0.2418416688340947,0.7581583311659053,0.7581583311659053,0.5,80
29,0.026,accept_all,0.2418416688340947,0.7581583311659053,0.5686187483744289,1.0,0
29,0.026,reference_only,0.2418416688340947,0.0,0.0,0.5,0
29,0.05,gated,0.2418416688340947,0.7581583311659053,0.7581583311659053,0.5,80
29,0.05,accept_all,0.2418416688340947,0.7581583311659053,0.5686187483744289,1.0,0
29,0.05,reference_only,0.2418416688340947,0.0,0.0,0.5,0
29,0.11,gated,0.2418416688340947,0.7581583311659053,0.7581583311659053,0.5,80
29,0.11,accept_all,0.2418416688340947,0.7581583311659053,0.5686187483744289,1.0,0
29,0.11,reference_only,0.2418416688340947,0.0,0.0,0.5,0
29,0.25,gated,0.2418416688340947,0.7581583311659053,0.7581583311659053,0.5,80
